id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,log_precios
31707882,237817180,41.11,40.67378,-73.98299,1,285,5,9,1,2,5.652489180268651
31709260,80561485,11.59,40.7744,-73.93344,1,170,1,3,2,41,5.135798437050262
31710037,47664369,41.11,40.66123,-73.9971,1,100,1,9,1,35,4.605170185988092
31711274,170256169,41.11,40.6354,-73.90039,1,60,2,45,1,30,4.0943445622221
31711687,15058648,41.11,40.69814,-73.92805,2,70,3,3,3,21,4.248495242049359
31711813,44093954,11.59,40.78236,-73.82092,1,140,1,9,1,204,4.941642422609304
31713303,223075114,44.31,40.73386,-74.00038,1,215,2,2,1,5,5.3706380281276624
31713522,11082069,11.59,40.70271,-73.90517,1,52,7,1,1,0,3.9512437185814275
31713858,237880163,11.59,40.7379,-73.92911,2,85,1,21,1,80,4.442651256490317
31714036,9582338,44.31,40.72626,-73.99316,1,250,3,9,1,112,5.521460917862246
31714168,213014559,11.59,40.76893,-73.87712,1,135,1,17,2,0,4.90527477843843
31715312,204811322,44.31,40.74827,-73.98865,1,230,3,2,2,29,5.438079308923196
31715879,222424429,44.31,40.84562,-73.94031,2,54,3,17,2,38,3.9889840465642745
31716471,47114213,11.59,40.76117,-73.93127,1,70,2,11,1,3,4.248495242049359
31717837,234174616,41.11,40.67349,-73.88705,1,100,5,0,1,180,4.605170185988092
31717883,237913872,0.76,40.60228,-74.08324,2,75,2,8,1,90,4.31748811353631
31719001,3767367,44.31,40.79397,-73.972,2,80,3,7,3,334,4.382026634673881
31720275,208930169,41.11,40.63028,-73.90121,1,110,2,0,1,353,4.700480365792417
31722467,16480700,44.31,40.81953,-73.95476,1,250,1,0,7,249,5.521460917862246
31726939,107434423,44.31,40.71494,-74.00676,1,349,30,0,232,310,5.855071922202427
31728112,172895347,11.59,40.75168,-73.88315,2,59,2,1,2,0,4.07753744390572
31729652,91390716,44.31,40.81207,-73.94335,1,80,2,3,1,0,4.382026634673881
31730525,237921255,44.31,40.76246,-73.9953,1,325,1,33,1,217,5.783825182329737
31731555,2278050,44.31,40.80272,-73.96916,2,80,5,3,1,188,4.382026634673881
31733307,234191916,11.59,40.71131,-73.74623,1,69,1,34,1,170,4.23410650459726
31734628,23670318,41.11,40.7135,-73.94644,2,48,28,0,1,0,3.871201010907891
31736343,42153340,41.11,40.72328,-73.94969,1,120,2,2,2,0,4.787491742782046
31737653,49736436,44.31,40.83583,-73.93847,1,120,3,2,2,116,4.787491742782046
31738077,50497157,41.11,40.71248,-73.94859,2,45,3,1,1,0,3.8066624897703196
31738629,170638981,41.11,40.6598,-73.95879,1,85,2,25,1,28,4.442651256490317
31743178,234592314,41.11,40.61459,-73.96041,1,59,2,4,1,87,4.07753744390572
31748621,19043103,44.31,40.75124,-73.99523,1,100,5,6,1,8,4.605170185988092
31748955,200927536,41.11,40.70535,-73.91817,2,65,7,0,3,329,4.174387269895637
31755223,3042136,41.11,40.6827,-73.99142,1,375,6,1,3,7,5.926926025970411
31756631,238111285,41.11,40.68542,-73.90952,2,45,2,1,1,0,3.8066624897703196
31758029,2690800,44.31,40.7221,-73.98304,1,117,5,6,1,0,4.762173934797756
31758438,238119405,41.11,40.68219,-73.90737,2,48,1,18,5,189,3.871201010907891
31759087,238119405,41.11,40.68209,-73.90672,2,48,1,11,5,166,3.871201010907891
31759330,238119405,41.11,40.68161,-73.90618,2,53,2,10,5,158,3.970291913552122
31759409,63966717,2.23,40.85929,-73.89165,2,99,2,1,2,0,4.59511985013459
31759545,238119405,41.11,40.68216,-73.90642,2,48,1,4,5,166,3.871201010907891
31759546,160739637,44.31,40.80153,-73.9655,1,150,5,0,1,74,5.0106352940962555
31760403,67746251,11.59,40.68069,-73.8494,2,44,1,42,4,32,3.784189633918261
31760436,124028462,44.31,40.80384,-73.95765,2,55,30,1,3,353,4.007333185232471
31760509,219505617,44.31,40.80351,-73.95822,2,85,1,18,1,92,4.442651256490317
31760941,238118741,2.23,40.81132,-73.92037,1,115,3,19,1,228,4.74493212836325
31761090,238145460,41.11,40.63037,-73.95671,2,45,1,9,1,129,3.8066624897703196
31761417,123060492,11.59,40.7679,-73.91764,1,75,5,2,1,0,4.31748811353631
31763495,52577963,11.59,40.69054,-73.84812,1,99,5,7,6,319,4.59511985013459
31764572,78326799,41.11,40.68289,-73.9878,2,80,1,2,1,0,4.382026634673881
31767505,56656728,44.31,40.71115,-74.00834,1,209,3,12,5,107,5.342334251964811
31771914,215577249,41.11,40.69254,-73.90445,1,185,2,0,8,320,5.220355825078324
31772667,215577249,41.11,40.69213,-73.90248,2,65,2,15,8,344,4.174387269895637
31772802,215577249,41.11,40.6918,-73.90414,2,65,2,21,8,321,4.174387269895637
31773364,137358866,11.59,40.74466,-73.909,2,38,30,0,103,244,3.6375861597263857
31773898,236445157,44.31,40.7276,-74.00275,2,80,180,1,3,342,4.382026634673881
31775512,159811367,41.11,40.6931,-73.94043,2,75,30,0,10,364,4.31748811353631
31787990,127583166,44.31,40.83919,-73.94585,2,75,3,2,2,0,4.31748811353631
31794109,107434423,44.31,40.75194,-73.99501,1,243,30,0,232,1,5.493061443340548
31795059,1533007,44.31,40.71683,-73.99172,1,130,3,15,1,15,4.867534450455582
31795183,10512556,41.11,40.70108,-73.92401,2,55,2,0,1,0,4.007333185232471
31795680,3659285,41.11,40.70787,-73.95501,1,160,1,22,1,237,5.075173815233827
31796259,89896526,44.31,40.71081,-74.00846,1,115,30,1,1,4,4.74493212836325
31796691,231212364,41.11,40.60556,-73.99898,1,123,3,3,2,147,4.812184355372417
31797655,37412692,44.31,40.76697,-73.98176,1,105,30,0,4,339,4.653960350157523
31799118,217784241,41.11,40.71011,-73.96086,1,280,1,12,4,250,5.634789603169249
31799369,185049106,44.31,40.73271,-74.00324,1,700,4,10,1,127,6.551080335043404
31799920,217784241,41.11,40.70999,-73.96097,2,70,1,33,4,0,4.248495242049359
31801234,238323020,44.31,40.76672,-73.96111,1,129,1,23,1,109,4.859812404361672
31801375,238321827,41.11,40.65057,-73.92383,2,37,1,51,1,341,3.6109179126442243
31801631,238324936,44.31,40.76315,-73.98711,2,150,1,4,3,149,5.0106352940962555
31801816,238324936,44.31,40.76463,-73.98772,2,150,1,3,3,152,5.0106352940962555
31802275,8895249,44.31,40.82297,-73.93948,2,54,2,12,1,129,3.9889840465642745
31802641,19755137,44.31,40.77809,-73.97962,1,185,7,0,1,55,5.220355825078324
31802796,30077950,44.31,40.73201,-73.98768,1,250,2,0,1,0,5.521460917862246
31803169,80093359,41.11,40.6856,-73.91413,1,79,2,4,2,0,4.3694478524670215
31803533,147351617,44.31,40.71085,-74.01801,1,200,2,17,1,79,5.298317366548036
31803703,238342493,41.11,40.68846,-73.99557,1,250,2,19,1,295,5.521460917862246
31804149,109276977,41.11,40.71033,-73.95868,2,59,1,1,1,0,4.07753744390572
31805784,35486274,44.31,40.72451,-74.00385,1,132,2,3,1,0,4.882801922586371
31805845,154981576,41.11,40.70048,-73.91229,2,34,30,0,9,196,3.5263605246161616
31806593,191084919,41.11,40.68434,-73.93712,2,70,1,5,1,0,4.248495242049359
31806847,93690639,41.11,40.61109,-74.00239,2,90,1,0,1,0,4.499809670330265
31807013,238374006,11.59,40.76398,-73.82426,2,40,2,1,1,153,3.6888794541139363
31809360,25169596,44.31,40.73304,-74.00059,1,250,1,21,2,271,5.521460917862246
31809829,11672284,41.11,40.70471,-73.92477,2,89,2,0,2,0,4.48863636973214
31809918,51596474,41.11,40.58421,-73.97104,2,35,5,1,12,0,3.5553480614894135
31814773,124028462,44.31,40.80515,-73.95651,2,59,30,1,3,332,4.07753744390572
31815470,44801404,41.11,40.66897,-73.92848,2,130,14,0,1,365,4.867534450455582
31815508,124028462,44.31,40.80492,-73.95817,2,59,30,2,3,333,4.07753744390572
31818244,4375988,41.11,40.65952,-73.95526,2,50,1,0,3,305,3.912023005428146
31818320,39528519,44.31,40.70988,-73.98686,2,73,15,0,28,185,4.290459441148391
31818460,73425483,41.11,40.69254,-73.93823,1,400,2,0,6,0,5.991464547107982
31818771,39528519,44.31,40.70961,-73.98679,2,73,15,0,28,185,4.290459441148391
31822089,552627,44.31,40.82458,-73.93883,2,39,2,0,2,315,3.6635616461296463
31823258,3443943,41.11,40.6766,-73.99855,2,225,3,1,1,178,5.41610040220442
31823510,34097291,41.11,40.66626,-73.98127,1,275,1,0,1,0,5.616771097666572
31823779,43976480,41.11,40.72174,-73.94802,2,65,1,32,1,22,4.174387269895637
31823858,198674748,41.11,40.6615,-73.95307,1,126,3,23,1,6,4.836281906951478
31824097,193725343,41.11,40.68809,-73.95855,2,63,1,3,1,44,4.143134726391533
31824803,238496151,41.11,40.69569,-73.94792,1,165,5,8,1,81,5.10594547390058
31828528,123672154,41.11,40.73392,-73.95203,2,65,1,3,2,0,4.174387269895637
31828585,61278632,44.31,40.82049,-73.95268,2,50,3,3,1,7,3.912023005428146
31830652,8849869,44.31,40.79118,-73.97091,1,110,30,1,1,3,4.700480365792417
31832773,200239515,11.59,40.74578,-73.89328,2,40,30,1,15,1,3.6888794541139363
31832851,235559424,44.31,40.77567,-73.95961,1,495,2,15,1,156,6.20455776256869
31832966,236148005,44.31,40.74158,-73.98593,1,200,2,8,1,34,5.298317366548036
31834008,231510804,41.11,40.63502,-73.88834,1,130,1,57,1,337,4.867534450455582
31834161,200239515,11.59,40.74438,-73.89161,2,40,30,1,15,44,3.6888794541139363
31834190,18957069,11.59,40.74734,-73.89735,1,95,2,0,1,17,4.553876891600541
31835260,22100836,44.31,40.73782,-73.98547,1,218,1,6,3,0,5.384495062789089
31835498,22100836,44.31,40.73943,-73.98532,2,65,1,14,3,0,4.174387269895637
31835627,152895936,11.59,40.73538,-73.87892,2,34,28,0,1,0,3.5263605246161616
31835917,26317294,44.31,40.77796,-73.98213,2,95,275,0,1,365,4.553876891600541
31836311,19303369,11.59,40.74001,-73.87629,2,32,29,1,37,31,3.4657359027997265
31836703,6030450,41.11,40.68442,-73.92441,2,80,3,6,1,179,4.382026634673881
31837233,11672284,41.11,40.70526,-73.92446,2,250,2,0,2,97,5.521460917862246
31837921,46072382,41.11,40.69863,-73.934,1,107,4,1,1,0,4.672828834461906
31838301,14743889,41.11,40.68427,-73.9546,2,46,1,18,1,16,3.828641396489095
31838338,179679,41.11,40.71144,-73.95576,1,175,2,4,3,14,5.1647859739235145
31839994,40160805,11.59,40.75406,-73.80156,1,159,3,1,1,78,5.0689042022202315
31845412,27974952,41.11,40.64434,-73.9504,3,31,30,0,7,365,3.4339872044851463
31848816,238685151,11.59,40.76595,-73.90829,1,115,1,30,1,85,4.74493212836325
31850283,94049573,44.31,40.81339,-73.93617,2,75,1,16,1,199,4.31748811353631
31852479,120974332,44.31,40.79568,-73.93368,2,50,2,6,2,5,3.912023005428146
31852788,49725053,44.31,40.72154,-74.00664,2,149,1,6,1,336,5.003946305945459
31852940,15402077,44.31,40.72043,-73.97923,2,84,2,0,1,0,4.430816798843313
31853354,12470243,41.11,40.69713,-73.93035,2,50,15,0,1,0,3.912023005428146
31854564,238733096,11.59,40.68378,-73.83136,1,175,2,7,2,345,5.1647859739235145
31856192,61875246,11.59,40.7866,-73.82207,2,65,1,14,2,5,4.174387269895637
31856243,238748653,44.31,40.74661,-73.97195,2,90,7,5,1,8,4.499809670330265
31857171,7700456,44.31,40.85548,-73.93741,1,89,7,0,1,1,4.48863636973214
31857472,238750007,44.31,40.82335,-73.94939,1,145,4,20,3,310,4.976733742420574
31858749,2582224,44.31,40.72749,-73.98674,1,150,5,1,1,249,5.0106352940962555
31859521,220480440,11.59,40.69472,-73.89663,2,50,2,18,2,127,3.912023005428146
31859735,68717996,44.31,40.78136,-73.94709,2,87,4,11,1,46,4.465908118654584
31859909,5704932,2.23,40.86643,-73.88895,2,65,2,7,3,110,4.174387269895637
31861155,7261749,41.11,40.65719,-73.95421,2,30,4,2,1,6,3.4011973816621555
31861671,238750007,44.31,40.82163,-73.94757,1,145,4,17,3,265,4.976733742420574
31861939,155691688,44.31,40.76655,-73.9891,1,225,1,19,1,50,5.41610040220442
31863369,209940785,44.31,40.82337,-73.95127,3,100,1,1,1,90,4.605170185988092
31864884,56403037,11.59,40.68793,-73.84975,2,42,1,16,3,121,3.7376696182833684
31866810,236671534,41.11,40.69653,-73.99541,1,75,3,1,1,94,4.31748811353631
31866909,169318289,44.31,40.73572,-73.98017,1,90,1,11,1,89,4.499809670330265
31871475,107434423,44.31,40.76175,-73.97592,1,267,30,0,232,188,5.58724865840025
31873616,162280872,44.31,40.77598,-73.94904,1,140,30,1,13,276,4.941642422609304
31874576,238321374,44.31,40.79884,-73.95983,2,60,30,2,32,337,4.0943445622221
31875616,238321374,44.31,40.79966,-73.96059,2,60,30,1,32,333,4.0943445622221
31875688,238779678,44.31,40.72631,-73.98876,2,73,30,1,9,332,4.290459441148391
31875827,238321374,44.31,40.80014,-73.96132,2,60,30,0,32,347,4.0943445622221
31876014,238321374,44.31,40.7988,-73.96096,2,60,30,0,32,342,4.0943445622221
31876398,238321374,44.31,40.79821,-73.9609,2,60,30,0,32,356,4.0943445622221
31876569,157896836,41.11,40.72115,-73.94841,2,48,1,1,1,0,3.871201010907891
31876645,238321374,44.31,40.79971,-73.96075,2,60,30,0,32,364,4.0943445622221
31876649,2559194,41.11,40.72731,-73.95482,2,100,14,0,1,188,4.605170185988092
31876724,238321374,44.31,40.79887,-73.95968,2,60,30,1,32,342,4.0943445622221
31877020,238321374,44.31,40.79959,-73.95924,2,60,30,1,32,346,4.0943445622221
31877100,238321374,44.31,40.79891,-73.96116,2,60,30,1,32,325,4.0943445622221
31877537,238321374,44.31,40.80044,-73.95953,2,60,30,0,32,317,4.0943445622221
31877719,2970272,41.11,40.67428,-73.9481,2,80,2,0,1,0,4.382026634673881
31877755,238321374,44.31,40.79823,-73.96064,2,60,30,1,32,341,4.0943445622221
31877856,238321374,44.31,40.80008,-73.95926,2,60,30,1,32,365,4.0943445622221
31877977,238321374,44.31,40.79881,-73.9596,2,60,30,0,32,329,4.0943445622221
31878663,238321374,44.31,40.79852,-73.96091,2,60,30,0,32,317,4.0943445622221
31878924,238321374,44.31,40.79896,-73.95995,2,60,30,0,32,317,4.0943445622221
31878988,30214212,41.11,40.71509,-73.958,1,100,28,3,1,258,4.605170185988092
31879035,238321374,44.31,40.79839,-73.96126,2,60,30,0,32,317,4.0943445622221
31879273,105344359,44.31,40.75408,-73.96831,1,120,2,4,1,0,4.787491742782046
31879380,80500739,41.11,40.7372,-73.95299,2,115,1,19,1,345,4.74493212836325
31879887,238894847,41.11,40.68636,-73.95577,1,200,2,11,1,269,5.298317366548036
31881052,238953933,41.11,40.66371,-73.9876,1,110,1,48,1,250,4.700480365792417
31881336,5704932,2.23,40.86566,-73.88748,2,65,2,6,3,77,4.174387269895637
31881525,238957303,41.11,40.68439,-73.93753,2,57,2,17,3,146,4.04305126783455
31881759,799317,41.11,40.71571,-73.94722,1,175,3,1,1,0,5.1647859739235145
31881804,238957303,41.11,40.68502,-73.93893,2,44,2,26,3,118,3.784189633918261
31881815,29394295,44.31,40.7882,-73.9405,2,80,3,0,1,0,4.382026634673881
31882099,238957303,41.11,40.68354,-73.9378,2,44,2,13,3,162,3.784189633918261
31883012,24294060,11.59,40.7337,-73.88363,2,80,3,0,1,364,4.382026634673881
31883127,6833598,41.11,40.68417,-73.91899,1,99,2,13,1,182,4.59511985013459
31883238,238975559,11.59,40.75413,-73.90204,1,250,2,12,1,137,5.521460917862246
31883514,237336458,44.31,40.73697,-73.99563,2,99,12,3,4,19,4.59511985013459
31883774,237336458,44.31,40.73894,-73.9952,2,99,10,1,4,31,4.59511985013459
31884029,140338526,41.11,40.67042,-73.98508,2,50,5,0,1,0,3.912023005428146
31884434,139838320,41.11,40.67991,-73.95168,1,86,2,19,2,284,4.454347296253507
31884652,235774051,44.31,40.75917,-73.98246,1,519,2,10,1,165,6.251903883165888
31884808,49289095,11.59,40.74395,-73.89984,2,75,1,0,1,138,4.31748811353631
31885300,96810536,41.11,40.66781,-73.99345,2,65,2,22,3,156,4.174387269895637
31885563,200239515,11.59,40.73858,-73.92555,2,37,30,1,15,0,3.6109179126442243
31885791,8754633,44.31,40.79865,-73.93638,2,65,2,8,1,8,4.174387269895637
31885820,14501609,11.59,40.70203,-73.82841,2,40,2,18,1,30,3.6888794541139363
31885987,1340740,41.11,40.66881,-73.98737,2,65,7,0,1,19,4.174387269895637
31885991,105762561,11.59,40.69102,-73.78438,2,65,2,2,3,319,4.174387269895637
31886239,239004977,11.59,40.72684,-73.74896,2,80,1,0,1,0,4.382026634673881
31886403,238955568,41.11,40.63581,-73.96977,2,40,2,20,1,6,3.6888794541139363
31886891,215577249,41.11,40.69217,-73.90396,2,65,2,11,8,345,4.174387269895637
31888319,22188,44.31,40.78085,-73.98664,2,130,2,0,2,154,4.867534450455582
31890488,239035419,11.59,40.74362,-73.89158,2,70,1,0,1,5,4.248495242049359
31893504,192741854,41.11,40.68436,-73.93564,1,120,2,17,2,214,4.787491742782046
31894643,27547703,41.11,40.69712,-73.99307,1,110,2,2,1,0,4.700480365792417
31894855,320428,44.31,40.79095,-73.97291,1,142,7,5,1,214,4.955827057601261
31895547,15437944,41.11,40.70703,-73.95396,2,100,2,0,1,0,4.605170185988092
31895980,33614329,41.11,40.69549,-73.93006,1,159,1,12,4,259,5.0689042022202315
31896339,239088720,2.23,40.82688,-73.81899,2,40,3,11,1,0,3.6888794541139363
31897516,238750007,44.31,40.82292,-73.94802,1,199,2,0,3,0,5.293304824724492
31898440,80111968,41.11,40.69447,-73.98252,2,49,3,1,1,0,3.8918202981106265
31898478,3734323,41.11,40.68629,-73.91245,2,49,2,15,3,0,3.8918202981106265
31898581,181346298,44.31,40.71923,-73.97972,2,75,1,3,1,364,4.31748811353631
31898630,239116505,41.11,40.69945,-73.93543,2,38,3,1,1,0,3.6375861597263857
31898844,98214533,0.76,40.53982,-74.1728,1,75,2,20,2,229,4.31748811353631
31900179,98214533,0.76,40.53987,-74.17258,1,100,2,11,2,259,4.605170185988092
31900259,207913076,41.11,40.66779,-73.91676,2,70,2,3,1,325,4.248495242049359
31900266,8803552,41.11,40.68758,-73.94458,2,95,3,0,1,179,4.553876891600541
31901657,161769990,41.11,40.69117,-73.95233,2,50,5,2,2,0,3.912023005428146
31901835,49988341,2.23,40.89682,-73.84318,2,41,1,0,1,163,3.713572066704308
31903229,598896,41.11,40.71798,-73.95983,2,90,2,0,2,184,4.499809670330265
31904037,10914119,41.11,40.71747,-73.96142,1,190,4,4,1,187,5.247024072160486
31904156,239168415,44.31,40.70493,-74.0102,2,119,3,4,1,26,4.77912349311153
31904811,213760419,41.11,40.73104,-73.95097,2,110,2,5,1,82,4.700480365792417
31905531,179136567,44.31,40.79423,-73.94741,1,185,1,0,1,0,5.220355825078324
31906094,187487947,41.11,40.73202,-73.95595,1,68,1,20,6,0,4.219507705176107
31906580,2707591,41.11,40.70754,-73.94228,2,95,1,6,1,200,4.553876891600541
31907710,9736997,44.31,40.72845,-73.98158,1,113,1,20,1,96,4.727387818712341
31909528,51186155,11.59,40.73182,-73.79505,1,45,1,51,1,49,3.8066624897703196
31909623,96086378,44.31,40.75342,-73.97135,1,699,1,1,2,333,6.54965074223381
31913609,21019302,41.11,40.68489,-73.92087,1,200,2,15,1,300,5.298317366548036
31916725,129079212,44.31,40.74829,-73.98326,1,799,5,3,1,346,6.683360945766275
31916931,239276795,44.31,40.83794,-73.94256,2,42,3,9,1,1,3.7376696182833684
31918252,53300414,41.11,40.66938,-73.99164,2,95,1,4,2,59,4.553876891600541
31919501,215385823,11.59,40.71378,-73.80292,1,275,1,11,2,280,5.616771097666572
31919636,29301386,41.11,40.70333,-73.94913,2,85,2,16,1,11,4.442651256490317
31919779,9472223,44.31,40.80636,-73.9578,1,79,3,0,3,0,4.3694478524670215
31920075,15977,44.31,40.80385,-73.95294,2,60,7,6,1,254,4.0943445622221
31920843,237718748,44.31,40.72742,-73.98235,2,90,5,1,1,0,4.499809670330265
31924097,225011474,44.31,40.74595,-73.98439,1,250,1,41,1,125,5.521460917862246
31925075,239351588,41.11,40.66835,-73.93112,2,75,1,12,1,0,4.31748811353631
31925535,1746041,41.11,40.72242,-73.95076,1,450,3,5,1,43,6.1092475827643655
31926655,115075522,44.31,40.82656,-73.94648,1,225,1,13,1,83,5.41610040220442
31927597,239375612,41.11,40.70455,-73.92565,2,30,1,3,1,0,3.4011973816621555
31928439,384430,41.11,40.62583,-73.96237,2,120,30,0,1,252,4.787491742782046
31928508,239383641,44.31,40.76474,-73.98924,2,80,1,30,1,183,4.382026634673881
31929176,137725101,41.11,40.66997,-73.93221,1,100,2,0,1,12,4.605170185988092
31929350,131647128,44.31,40.77388,-73.98798,1,275,30,0,25,329,5.616771097666572
31929437,183886601,44.31,40.86763,-73.92259,1,175,30,1,2,8,5.1647859739235145
31929578,131647128,44.31,40.77537,-73.98938,1,300,30,0,25,288,5.703782474656201
31929775,131647128,44.31,40.77438,-73.98717,1,300,30,0,25,341,5.703782474656201
31929849,7958766,41.11,40.59988,-74.00415,1,99,2,17,1,20,4.59511985013459
31930706,51596474,41.11,40.58737,-73.96882,3,20,7,2,12,0,2.995732273553991
31931117,815436,41.11,40.67364,-73.97954,1,135,2,33,1,9,4.90527477843843
31931371,19408182,44.31,40.71947,-73.99723,2,120,3,3,1,10,4.787491742782046
31932152,57885474,2.23,40.89702,-73.85723,1,289,2,14,2,356,5.666426688112432
31932642,20181084,44.31,40.82441,-73.95323,2,60,3,7,1,199,4.0943445622221
31932872,239427202,41.11,40.67932,-73.94741,1,160,2,22,1,289,5.075173815233827
31933373,78643953,41.11,40.69029,-73.91533,1,149,3,19,2,231,5.003946305945459
31934408,234396332,11.59,40.75712,-73.8874,1,99,1,19,2,143,4.59511985013459
31935427,1919392,44.31,40.72998,-73.98071,1,100,1,11,1,0,4.605170185988092
31935664,219727469,41.11,40.67895,-73.91077,2,75,1,15,4,52,4.31748811353631
31936078,86078176,44.31,40.76243,-73.98621,2,120,2,0,1,0,4.787491742782046
31946382,239517667,41.11,40.71007,-73.95136,1,199,2,20,1,61,5.293304824724492
31946864,239519185,44.31,40.76295,-73.98866,2,70,1,30,2,193,4.248495242049359
31947104,224414117,44.31,40.7549,-73.99679,2,299,1,0,30,363,5.700443573390687
31947645,224414117,44.31,40.75628,-73.99643,2,299,1,0,30,365,5.700443573390687
31947991,4094038,41.11,40.71197,-73.94223,2,75,2,16,4,25,4.31748811353631
31948183,12166574,41.11,40.70144,-73.92662,1,120,2,4,1,14,4.787491742782046
31950082,6902218,41.11,40.67697,-74.00993,1,250,3,0,1,1,5.521460917862246
31950380,195654382,41.11,40.58508,-73.93801,2,60,1,4,1,77,4.0943445622221
31950761,67384934,41.11,40.65246,-73.96046,2,75,2,4,1,5,4.31748811353631
31950840,237250378,44.31,40.7436,-73.98165,1,276,3,12,1,277,5.62040086571715
31950886,22337277,44.31,40.71839,-73.99729,1,130,13,3,1,20,4.867534450455582
31952771,89181972,2.23,40.85646,-73.86813,2,50,1,14,1,206,3.912023005428146
